plot,subplot,datasheet_number,subplot_size,individual_number,species_raw,genus,species,usda_code,growthform,bole_total,bole_n,arm_total,arm_n,measurement_variable,measurement,units,status,total_minishrub,notes,unknown_status,scientific_name_clean,measurement_variable_clean
RR_01,6,4,10,3,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,dbh,9.1,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,NA,NA,NA,Height,250,cm,alive,NA,NA,NA,Lycium sp. (2),Height
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,NA,NA,NA,crownD,305,cm,alive,NA,NA,NA,Lycium sp. (2),maxD
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,NA,NA,NA,crown90D,300,cm,alive,NA,NA,NA,Lycium sp. (2),max90D
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,1,NA,NA,ddh,3.2,cm,alive,NA,NA,NA,Lycium sp. (2),ddh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,1,NA,NA,dbh,1.8,cm,alive,NA,NA,NA,Lycium sp. (2),dbh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,2,NA,NA,ddh,3.6,cm,alive,NA,NA,NA,Lycium sp. (2),ddh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,2,NA,NA,dbh,1.6,cm,alive,NA,NA,NA,Lycium sp. (2),dbh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,3,NA,NA,ddh,1.9,cm,alive,NA,NA,NA,Lycium sp. (2),ddh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,3,NA,NA,dbh,1.4,cm,alive,NA,NA,NA,Lycium sp. (2),dbh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,4,NA,NA,ddh,2.1,cm,alive,NA,NA,NA,Lycium sp. (2),ddh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,4,NA,NA,dbh,1.8,cm,alive,NA,NA,NA,Lycium sp. (2),dbh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,5,NA,NA,ddh,2.3,cm,alive,NA,NA,NA,Lycium sp. (2),ddh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,5,NA,NA,dbh,1.4,cm,alive,NA,NA,NA,Lycium sp. (2),dbh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,6,NA,NA,ddh,2,cm,alive,NA,NA,NA,Lycium sp. (2),ddh
RR_01,6,4,10,4,Lycium spp,NA,NA,NA,NA,6,6,NA,NA,dbh,1.5,cm,alive,NA,NA,NA,Lycium sp. (2),dbh
RR_01,7,4,10,1,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,Old Pad,12,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_01,7,4,10,1,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,New Pad,8,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad2
RR_01,7,4,10,1,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,Height,39,cm,alive,NA,NA,NA,Opuntia engelmannii,Height
RR_01,7,4,10,2,Mammillari arahami,NA,NA,NA,NA,NA,NA,NA,NA,Height,11,cm,alive,NA,NA,NA,Mammillaria grahamii,Height
RR_01,7,4,10,2,Mammillari arahami,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,6,cm,alive,NA,NA,NA,Mammillaria grahamii,maxDbase
RR_01,7,4,10,2,Mammillari arahami,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,1,NA,alive,NA,NA,NA,Mammillaria grahamii,EmergentStems
RR_01,7,4,10,3,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,OldPad,92,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_01,7,4,10,3,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,New Pad,92,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad2
RR_01,7,4,10,3,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,Height,141,cm,alive,NA,NA,NA,Opuntia engelmannii,Height
RR_01,8,4,10,1,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,OldPad,3,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_01,8,4,10,1,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,New Pad,3,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad2
RR_01,8,4,10,1,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,Height,32,cm,alive,NA,NA,NA,Opuntia engelmannii,Height
RR_01,8,4,10,2,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,OldPad,1,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_01,8,4,10,2,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,New Pad,1,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad2
RR_01,8,4,10,2,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,Height,21,cm,alive,NA,NA,NA,Opuntia engelmannii,Height
RR_01,8,4,10,3,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,OldPad,3,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_01,8,4,10,3,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,New Pad,2,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad2
RR_01,8,4,10,3,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,Height,43,cm,alive,NA,NA,NA,Opuntia engelmannii,Height
RR_01,8,4,10,4,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,OldPad,42,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_01,8,4,10,4,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,New Pad,31,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad2
RR_01,8,4,10,4,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,Height,79,cm,alive,NA,NA,NA,Opuntia engelmannii,Height
RR_01,8,4,10,5,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,OldPad,16,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_01,8,4,10,5,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,Height,40,cm,alive,NA,NA,NA,Opuntia engelmannii,Height
RR_01,8,4,10,6,Opuntia englemannii,NA,NA,NA,NA,NA,NA,NA,NA,OldPad,15,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_01,8,4,10,7,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,Height,224,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_01,8,4,10,7,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,15,cm,alive,NA,NA,NA,Prosopis velutina,maxDbase
RR_01,8,4,10,7,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,crownD,313,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_01,8,4,10,7,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,249,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_01,8,4,10,7,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,ddh,15.75,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_01,8,4,10,7,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,dbh,3,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_01,8,4,10,8,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,Height,306,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_01,8,4,10,8,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,40,cm,alive,NA,NA,NA,Prosopis velutina,maxDbase
RR_01,8,4,10,8,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,crownD,293,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_01,8,4,10,8,Prosopis velutina,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,145,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_01,8,4,10,8,Prosopis velutina,NA,NA,NA,NA,2,1,NA,NA,ddh,6,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_01,8,4,10,8,Prosopis velutina,NA,NA,NA,NA,2,1,NA,NA,dbh,3,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_01,8,4,10,8,Prosopis velutina,NA,NA,NA,NA,2,2,NA,NA,ddh,5.5,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_01,8,4,10,8,Prosopis velutina,NA,NA,NA,NA,2,2,NA,NA,dbh,2.5,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_01,whole plot,4B,NA,1,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,200,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_01,whole plot,4B,NA,1,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,70,cm,alive,NA,NA,NA,Prosopis velutina,maxDbase
RR_01,whole plot,4B,NA,1,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,185,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_01,whole plot,4B,NA,1,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,130,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_01,whole plot,4B,NA,1,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,4.1,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_01,whole plot,4B,NA,1,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,dbh,1.5,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_01,whole plot,4B,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,179,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_01,whole plot,4B,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,340,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_01,whole plot,4B,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,300,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_01,whole plot,4B,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,14,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_01,whole plot,4B,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,dbh,1.5,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_01,whole plot,4B,NA,3,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,247,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_01,whole plot,4B,NA,3,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,70,cm,alive,NA,NA,NA,Prosopis velutina,maxDbase
RR_01,whole plot,4B,NA,3,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,329,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_01,whole plot,4B,NA,3,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,292,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_01,whole plot,4B,NA,3,PRVE,NA,NA,NA,NA,2,1,NA,NA,ddh,9.5,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_01,whole plot,4B,NA,3,PRVE,NA,NA,NA,NA,2,1,NA,NA,dbh,3,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_01,whole plot,4B,NA,3,PRVE,NA,NA,NA,NA,2,2,NA,NA,ddh,11,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_01,whole plot,4B,NA,3,PRVE,NA,NA,NA,NA,2,2,NA,NA,dbh,3,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_02,whole plot,7,NA,1,MIAC,NA,NA,NA,NA,NA,NA,NA,NA,Height,110,cm,alive,5,NA,NA,Mimosa aculetecorpa,Height
RR_02,whole plot,7,NA,1,MIAC,NA,NA,NA,NA,NA,NA,NA,NA,crownD,200,cm,alive,5,NA,NA,Mimosa aculetecorpa,maxD
RR_02,whole plot,7,NA,1,MIAC,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,125,cm,alive,5,NA,NA,Mimosa aculetecorpa,max90D
RR_02,whole plot,7,NA,1,MIAC,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,5,NA,NA,Mimosa aculetecorpa,dbh
RR_02,whole plot,7,NA,1,MIAC,NA,NA,NA,NA,NA,NA,NA,NA,ddh,4,cm,alive,5,NA,NA,Mimosa aculetecorpa,ddh
RR_02,whole plot,7,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,143,cm,alive,5,NA,NA,Prosopis velutina,Height
RR_02,whole plot,7,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,190,cm,alive,5,NA,NA,Prosopis velutina,maxD
RR_02,whole plot,7,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,170,cm,alive,5,NA,NA,Prosopis velutina,max90D
RR_02,whole plot,7,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.3,cm,alive,5,NA,NA,Prosopis velutina,dbh
RR_02,whole plot,7,NA,2,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,4,cm,alive,5,NA,NA,Prosopis velutina,ddh
RR_02,whole plot,7,NA,3,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,117,cm,alive,5,NA,NA,Prosopis velutina,Height
RR_02,whole plot,7,NA,3,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,122,cm,alive,5,NA,NA,Prosopis velutina,maxD
RR_02,whole plot,7,NA,3,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,100,cm,alive,5,NA,NA,Prosopis velutina,max90D
RR_02,whole plot,7,NA,3,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,dbh,0.1,cm,alive,5,NA,NA,Prosopis velutina,dbh
RR_02,whole plot,7,NA,3,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,3,cm,alive,5,NA,NA,Prosopis velutina,ddh
RR_02,1,3,NA,1A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,14,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,1,3,NA,2A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,9,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,1,3,NA,3A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,6,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,1,3,NA,4A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,3,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,1,3,NA,5A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,4,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,1,3,NA,6A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,1,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,1,3,NA,7A,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,3,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,1,3,NA,8A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,286,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_02,1,3,NA,8A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,29,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_02,1,3,NA,8A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,49,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_02,1,3,NA,8A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,10,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_02,1,3,NA,9A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,385,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_02,1,3,NA,9A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,21,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_02,1,3,NA,9A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,20,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_02,1,3,NA,9A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,9,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_02,1,3,NA,10A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,211,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_02,1,3,NA,10A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,18,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_02,1,3,NA,10A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,14,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_02,1,3,NA,10A,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,6,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_02,2,3,NA,1B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,7,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,2,3,NA,3B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,22,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,2,3,NA,4B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,8,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,2,3,NA,5B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,27,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,2,3,NA,6B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,10,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,2,3,NA,7B,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,52,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,2,3,NA,8B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,93,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
RR_02,2,3,NA,8B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,4,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxDbase
RR_02,2,3,NA,8B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,4,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90Dbase
RR_02,2,3,NA,8B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,94,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_02,2,3,NA,8B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,63,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_02,2,3,NA,9B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,133,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
RR_02,2,3,NA,9B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,4,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxDbase
RR_02,2,3,NA,9B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,4,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90Dbase
RR_02,2,3,NA,9B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,92,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_02,2,3,NA,9B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,88,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_02,2,3,NA,10B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,95,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
RR_02,2,3,NA,10B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,4,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxDbase
RR_02,2,3,NA,10B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,4,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90Dbase
RR_02,2,3,NA,10B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,72,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_02,2,3,NA,10B,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,44,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_02,3,3,NA,1C,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,9,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,3,3,NA,2C,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,20,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,3,3,NA,3C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,Height,93,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
RR_02,3,3,NA,3C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,109,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_02,3,3,NA,3C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,56,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_02,3,3,NA,4C,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,9,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,3,3,NA,5C,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,20,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,3,3,NA,6C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,311,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_02,3,3,NA,6C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,14,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_02,3,3,NA,6C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_02,3,3,NA,6C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,11,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_02,3,3,NA,7C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,Height,122,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_02,3,3,NA,7C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,8,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_02,3,3,NA,7C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,6,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_02,3,3,NA,7C,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,9,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_02,3,3,NA,8C,PRVE,NA,NA,NA,NA,2,NA,NA,NA,MaxHeight,259,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_02,3,3,NA,8C,PRVE,NA,NA,NA,NA,2,NA,NA,NA,MeasurementHeight,30,cm,alive,NA,NA,NA,Prosopis velutina,MeasurementHeight
RR_02,3,3,NA,8C,PRVE,NA,NA,NA,NA,2,NA,NA,NA,crownD,300,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_02,3,3,NA,8C,PRVE,NA,NA,NA,NA,2,NA,NA,NA,crown90D,365,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_02,3,3,NA,8C,PRVE,NA,NA,NA,NA,2,1,NA,NA,ddh,9,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_02,3,3,NA,8C,PRVE,NA,NA,NA,NA,2,1,NA,NA,dbh,4,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_02,3,3,NA,8C,PRVE,NA,NA,NA,NA,2,2,NA,NA,ddh,9,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_02,3,3,NA,8C,PRVE,NA,NA,NA,NA,2,2,NA,NA,dbh,2.8,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_02,3,3,NA,9C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,MaxHeight,314,cm,alive,NA,NA,NA,Prosopis velutina,Height
RR_02,3,3,NA,9C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,MeasurementHeight,77,cm,alive,NA,NA,NA,Prosopis velutina,MeasurementHeight
RR_02,3,3,NA,9C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,318,cm,alive,NA,NA,NA,Prosopis velutina,maxD
RR_02,3,3,NA,9C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,220,cm,alive,NA,NA,NA,Prosopis velutina,max90D
RR_02,3,3,NA,9C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,ddh,10,cm,alive,NA,NA,NA,Prosopis velutina,ddh
RR_02,3,3,NA,9C,PRVE,NA,NA,NA,NA,NA,NA,NA,NA,dbh,5,cm,alive,NA,NA,NA,Prosopis velutina,dbh
RR_02,3,3,NA,10C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,MaxHeight,95,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
RR_02,3,3,NA,10C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,6,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxDbase
RR_02,3,3,NA,10C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,4,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90Dbase
RR_02,3,3,NA,10C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crownD,79,cm,alive,NA,NA,NA,Cylindropuntia versicolor,maxD
RR_02,3,3,NA,10C,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,crown90D,5,cm,alive,NA,NA,NA,Cylindropuntia versicolor,max90D
RR_02,4,3,NA,1D,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,MaxHeight,341,cm,alive,NA,NA,NA,Fouquieria splendens,Height
RR_02,4,3,NA,1D,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,maxBaseCrownDiameter,11,cm,alive,NA,NA,NA,Fouquieria splendens,maxDbase
RR_02,4,3,NA,1D,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,ninetyBaseCrownDiameter,9,cm,alive,NA,NA,NA,Fouquieria splendens,max90Dbase
RR_02,4,3,NA,1D,FOSP,NA,NA,NA,NA,NA,NA,NA,NA,EmergentStems,7,NA,alive,NA,NA,NA,Fouquieria splendens,EmergentStems
RR_02,4,3,NA,2D,OPEN,NA,NA,NA,NA,NA,NA,NA,NA,OP,17,NA,alive,NA,NA,NA,Opuntia engelmannii,OldPad
RR_02,4,3,NA,3D,CYVE,NA,NA,NA,NA,NA,NA,NA,NA,MaxHeight,140,cm,alive,NA,NA,NA,Cylindropuntia versicolor,Height
